name,path,enabled,plugin_id,family,decision,classification_basis,version_timestamp
seo-aeo-blog-writer,/Users/newmindsgroup/.codex/skills/seo-aeo-blog-writer/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-content-cluster,/Users/newmindsgroup/.codex/skills/seo-aeo-content-cluster/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-content-quality-auditor,/Users/newmindsgroup/.codex/skills/seo-aeo-content-quality-auditor/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-internal-linking,/Users/newmindsgroup/.codex/skills/seo-aeo-internal-linking/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-keyword-research,/Users/newmindsgroup/.codex/skills/seo-aeo-keyword-research/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-landing-page-writer,/Users/newmindsgroup/.codex/skills/seo-aeo-landing-page-writer/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-meta-description-generator,/Users/newmindsgroup/.codex/skills/seo-aeo-meta-description-generator/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-aeo-schema-generator,/Users/newmindsgroup/.codex/skills/seo-aeo-schema-generator/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-audit,/Users/newmindsgroup/.claude/skills/seo-audit/SKILL.md,True,,SEO and discovery,Retain: provisional daily scope,"Marketing and writing: provisional daily coverage, not full quality certification",2026-09-15T21:32:35.852770-04:00
seo-audit,/Users/newmindsgroup/.codex/skills/seo-audit/SKILL.md,True,,SEO and discovery,Retain: provisional daily scope,"Marketing and writing: provisional daily coverage, not full quality certification",2026-09-15T21:32:35.852770-04:00
seo-authority-builder,/Users/newmindsgroup/.codex/skills/seo-authority-builder/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-cannibalization-detector,/Users/newmindsgroup/.codex/skills/seo-cannibalization-detector/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-competitor-pages,/Users/newmindsgroup/.codex/skills/seo-competitor-pages/SKILL.md,False,,SEO and discovery,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-content,/Users/newmindsgroup/.codex/skills/seo-content/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-content-auditor,/Users/newmindsgroup/.codex/skills/seo-content-auditor/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-content-planner,/Users/newmindsgroup/.codex/skills/seo-content-planner/SKILL.md,False,,SEO and discovery,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-content-refresher,/Users/newmindsgroup/.codex/skills/seo-content-refresher/SKILL.md,False,,SEO and discovery,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-content-writer,/Users/newmindsgroup/.codex/skills/seo-content-writer/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-dataforseo,/Users/newmindsgroup/.codex/skills/seo-dataforseo/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-forensic-incident-response,/Users/newmindsgroup/.codex/skills/seo-forensic-incident-response/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-fundamentals,/Users/newmindsgroup/.codex/skills/seo-fundamentals/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-geo,/Users/newmindsgroup/.codex/skills/seo-geo/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-hreflang,/Users/newmindsgroup/.codex/skills/seo-hreflang/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-image-gen,/Users/newmindsgroup/.codex/skills/seo-image-gen/SKILL.md,False,,Brand and visual design,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-images,/Users/newmindsgroup/.codex/skills/seo-images/SKILL.md,False,,Brand and visual design,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-keyword-strategist,/Users/newmindsgroup/.codex/skills/seo-keyword-strategist/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-meta-optimizer,/Users/newmindsgroup/.codex/skills/seo-meta-optimizer/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-page,/Users/newmindsgroup/.codex/skills/seo-page/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-plan,/Users/newmindsgroup/.codex/skills/seo-plan/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-programmatic,/Users/newmindsgroup/.codex/skills/seo-programmatic/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-schema,/Users/newmindsgroup/.codex/skills/seo-schema/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-sitemap,/Users/newmindsgroup/.codex/skills/seo-sitemap/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-snippet-hunter,/Users/newmindsgroup/.codex/skills/seo-snippet-hunter/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-structure-architect,/Users/newmindsgroup/.codex/skills/seo-structure-architect/SKILL.md,False,,"Marketing, sales and content",Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
seo-technical,/Users/newmindsgroup/.codex/skills/seo-technical/SKILL.md,False,,SEO and discovery,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
sequence-psychologist,/Users/newmindsgroup/.codex/skills/sequence-psychologist/SKILL.md,False,,Unclassified: review required,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
server-management,/Users/newmindsgroup/.codex/skills/server-management/SKILL.md,False,,Unclassified: review required,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
service-mesh-expert,/Users/newmindsgroup/.codex/skills/service-mesh-expert/SKILL.md,False,,Unclassified: review required,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
service-mesh-observability,/Users/newmindsgroup/.codex/skills/service-mesh-observability/SKILL.md,False,,Unclassified: review required,Disabled: outside compact daily scope; recoverable,"Outside compact daily allowlist: specialist, optional or overlapping workflow; restore per project need",2026-09-15T21:32:35.852770-04:00
setting-okrs-goals,/Users/newmindsgroup/.claude/skills/setting-okrs-goals/SKILL.md,False,,"Business, finance and strategy",Disabled: preserve source for rollback or project use,Prior reviewed shortlist when matched; otherwise name-based triage only,2026-09-15T21:32:35.852770-04:00
